animal1,animal2,language_similarity_simple_dist_color
skunk,sloth,0.4889751063511768
sloth,sloth,0
swan,sloth,0.4583305682302993
zebra,sloth,0.6256782833328657
bat,swan,0.4245798979377485
beaver,swan,0.3070969700586588
boar,swan,0.42177930092597843
cheetah,swan,0.4056807880027312
crow,swan,0.21320664732372832
deer,swan,0.29374916652317135
dolphin,swan,0.399104467062399
elephant,swan,0.340933327840861
flamingo,swan,0.29988884948906275
giraffe,swan,0.31076186966811753
goat,swan,0.3161192394434405
gorilla,swan,0.4129466973387191
grizzly,swan,0.3025772036583695
hippo,swan,0.5706538439723944
killerwhale,swan,0.3074952248680949
lion,swan,0.31184759938168527
llama,swan,0.5366336261861485
mammoth,swan,0.4557074976298331
panda,swan,0.46332903391772506
panther,swan,0.33698557695838344
pig,swan,0.43605586937198915
pigeon,swan,0.36316836890037
polarbear,swan,0.46500675841805966
rhino,swan,0.3816806720389801
shark,swan,0.3078820996763335
sheep,swan,0.39602414297711924
skunk,swan,0.38996541741067964
sloth,swan,0.4583305682302993
swan,swan,0
zebra,swan,0.42709690796695454
bat,zebra,0.6294857805145355
beaver,zebra,0.5170116284146185
boar,zebra,0.6176043202224301
cheetah,zebra,0.503313070856881
crow,zebra,0.43644986134235836
deer,zebra,0.4665893751729535
dolphin,zebra,0.5231617145158144
elephant,zebra,0.49278189598283495
flamingo,zebra,0.3418358767505356
giraffe,zebra,0.4007168663007563
goat,zebra,0.5376182154972274
gorilla,zebra,0.5261406323968497
grizzly,zebra,0.4627459013409752
hippo,zebra,0.7571429693800308
killerwhale,zebra,0.4886057585450727
lion,zebra,0.4466502093404674
llama,zebra,0.7325669684759271
mammoth,zebra,0.6881263628075035
panda,zebra,0.6108382560732596
panther,zebra,0.3297307215869547
pig,zebra,0.6265911974326054
pigeon,zebra,0.5140242958303601
polarbear,zebra,0.6539200429771854
rhino,zebra,0.5406010886954044
shark,zebra,0.38625364922211974
sheep,zebra,0.6354583026835787
skunk,zebra,0.386832490982249
sloth,zebra,0.6256782833328657
swan,zebra,0.42709690796695454
zebra,zebra,0
